year,state_po,district,candidate,party,candidatevotes,totalvotes,fusion_ticket
2012,WA,4,DOC HASTINGS,REPUBLICAN,154749,233689,FALSE
2012,WA,4,MARY BAECHLER,DEMOCRAT,78940,233689,FALSE
2012,WA,5,RICH COWAN,DEMOCRAT,117512,308578,FALSE
2012,WA,5,CATHY MCMORRIS RODGERS,REPUBLICAN,191066,308578,FALSE
2012,WA,6,DEREK KILMER,DEMOCRAT,186661,316386,FALSE
2012,WA,6,BILL DRISCOLL,REPUBLICAN,129725,316386,FALSE
2012,WA,7,JIM MCDERMOTT,DEMOCRAT,298368,374580,FALSE
2012,WA,7,RON BEMIS,REPUBLICAN,76212,374580,FALSE
2012,WA,8,KAREN PORTERFIELD,DEMOCRAT,121886,302090,FALSE
2012,WA,8,DAVID G. REICHERT,REPUBLICAN,180204,302090,FALSE
2012,WA,9,ADAM SMITH,DEMOCRAT,192034,268139,FALSE
2012,WA,9,JIM POSTMA,REPUBLICAN,76105,268139,FALSE
2012,WA,10,"RICHARD """"DICK"""" MURI",REPUBLICAN,115381,278417,FALSE
2012,WA,10,DENNY HECK,DEMOCRAT,163036,278417,FALSE
2012,WV,1,DAVID B. MCKINLEY,REPUBLICAN,133809,214151,FALSE
2012,WV,1,SUE THORN,DEMOCRAT,80342,214151,FALSE
2012,WV,2,SHELLEY MOORE CAPITO,REPUBLICAN,158206,226766,FALSE
2012,WV,2,HOWARD SWINT,DEMOCRAT,68560,226766,FALSE
2012,WV,3,NICK J. RAHALL II,DEMOCRAT,108199,200437,FALSE
2012,WV,3,RICK SNUFFER,REPUBLICAN,92238,200437,FALSE
2012,WI,1,ROB ZERBAN,DEMOCRAT,158414,365058,FALSE
2012,WI,1,PAUL RYAN,REPUBLICAN,200423,365058,FALSE
2012,WI,1,SCATTER,,167,365058,FALSE
2012,WI,1,KEITH DESCHLER,LIBERTARIAN,6054,365058,FALSE
2012,WI,2,MARK POCAN,DEMOCRAT,265422,390898,FALSE
2012,WI,2,CHAD LEE,REPUBLICAN,124683,390898,FALSE
2012,WI,2,SCATTER,,787,390898,FALSE
2012,WI,2,,,6,390898,FALSE
2012,WI,3,RON KIND,DEMOCRAT,217712,339764,FALSE
2012,WI,3,RAY BOLAND,REPUBLICAN,121713,339764,FALSE
2012,WI,3,SCATTER,,339,339764,FALSE
2012,WI,4,ROBERT R. RAYMOND,INDEPENDENT,9277,325788,FALSE
2012,WI,4,DAN SEBRING,REPUBLICAN,80787,325788,FALSE
2012,WI,4,GWEN MOORE,DEMOCRAT,235257,325788,FALSE
2012,WI,4,SCATTER,,467,325788,FALSE
2012,WI,5,DAVE HEASTER,DEMOCRAT,118478,369664,FALSE
2012,WI,5,SCATTER,,851,369664,FALSE
2012,WI,5,"F. JAMES SENSENBRENNER, JR.",REPUBLICAN,250335,369664,FALSE
2012,WI,6,THOMAS E. PETRI,REPUBLICAN,223460,359745,FALSE
2012,WI,6,JOE KALLAS,DEMOCRAT,135921,359745,FALSE
2012,WI,6,SCATTER,,364,359745,FALSE
2012,WI,7,SCATTER,,405,359669,FALSE
2012,WI,7,SEAN P. DUFFY,REPUBLICAN,201720,359669,FALSE
2012,WI,7,PAT KREITLOW,DEMOCRAT,157524,359669,FALSE
2012,WI,7,,,20,359669,FALSE
2012,WI,8,REID J. RIBBLE,REPUBLICAN,198874,355464,FALSE
2012,WI,8,JAMIE WALL,DEMOCRAT,156287,355464,FALSE
2012,WI,8,SCATTER,,303,355464,FALSE
2012,WY,0,DON WILLS,COUNTRY PARTY,3775,250700,FALSE
2012,WY,0,DANIEL CLYDE CUMMINGS,CONSTITUTION,4963,250700,FALSE
2012,WY,0,RICHARD P. BRUBAKER,LIBERTARIAN,8442,250700,FALSE
2012,WY,0,CHRIS HENRICHSEN,DEMOCRAT,57573,250700,FALSE
2012,WY,0,CYNTHIA M. LUMMIS,REPUBLICAN,166452,250700,FALSE
2012,WY,0,,,416,250700,FALSE
2012,WY,0,OVER VOTE,,600,250700,FALSE
2012,WY,0,BLANK VOTE,,8479,250700,FALSE
2014,AL,1,BRADLEY BYRNE,REPUBLICAN,103758,152234,FALSE
2014,AL,1,,,198,152234,FALSE
2014,AL,1,BURTON R. LEFLORE,DEMOCRAT,48278,152234,FALSE
2014,AL,2,MARTHA ROBY,REPUBLICAN,113103,167952,FALSE
2014,AL,2,ERICK WRIGHT,DEMOCRAT,54692,167952,FALSE
2014,AL,2,,,157,167952,FALSE
2014,AL,3,,,246,156620,FALSE
2014,AL,3,JESSE T. SMITH,DEMOCRAT,52816,156620,FALSE
2014,AL,3,MIKE ROGERS,REPUBLICAN,103558,156620,FALSE
2014,AL,4,ROBERT B. ADERHOLT,REPUBLICAN,132831,134752,FALSE
2014,AL,4,,,1921,134752,FALSE
2014,AL,5,MARK BRAY,INDEPENDENT,39005,154974,FALSE
2014,AL,5,,,631,154974,FALSE
2014,AL,5,MO BROOKS,REPUBLICAN,115338,154974,FALSE
2014,AL,6,,,213,178449,FALSE
2014,AL,6,MARK LESTER,DEMOCRAT,42291,178449,FALSE
2014,AL,6,GARY PALMER,REPUBLICAN,135945,178449,FALSE
2014,AL,7,,,2212,135899,FALSE
2014,AL,7,TERRI A. SEWELL,DEMOCRAT,133687,135899,FALSE
2014,AK,0,DON YOUNG,REPUBLICAN,142572,279741,FALSE
2014,AK,0,,,1277,279741,FALSE
2014,AK,0,FORREST DUNBAR,DEMOCRAT,114602,279741,FALSE
2014,AK,0,JIM C. MCDERMOTT,LIBERTARIAN,21290,279741,FALSE
2014,AZ,1,ANDY TOBIN,REPUBLICAN,87723,185114,FALSE
2014,AZ,1,ANN KIRKPATRICK,DEMOCRAT,97391,185114,FALSE
2014,AZ,2,RON BARBER,DEMOCRAT,109543,219351,FALSE
2014,AZ,2,,,56,219351,FALSE
2014,AZ,2,MARTHA MCSALLY,REPUBLICAN,109704,219351,FALSE
2014,AZ,2,,,48,219351,FALSE
2014,AZ,3,LEE THOMPSON,MARKETING MANAGERS,8,104428,FALSE
2014,AZ,3,GABBY SAUCEDO,REPUBLICAN,46185,104428,FALSE
2014,AZ,3,RA_L M. GRIJALVA,DEMOCRAT,58192,104428,FALSE
2014,AZ,3,F. SANCHEZ,INDEPENDENT,43,104428,FALSE
2014,AZ,4,MIKE WEISSER,DEMOCRAT,45179,175179,FALSE
2014,AZ,4,CHRIS RIKE,LIBERTARIAN,7440,175179,FALSE
2014,AZ,4,PAUL A. GOSAR,REPUBLICAN,122560,175179,FALSE
2014,AZ,5,JAMES WOODS,DEMOCRAT,54596,179463,FALSE
2014,AZ,5,MATT SALMON,REPUBLICAN,124867,179463,FALSE
2014,AZ,6,W. JOHN WILLIAMSON,DEMOCRAT,70198,199776,FALSE
2014,AZ,6,DAVID SCHWEIKERT,REPUBLICAN,129578,199776,FALSE
2014,AZ,7,RUBEN GALLEGO,DEMOCRAT,54235,72454,FALSE
2014,AZ,7,,,17,72454,FALSE
2014,AZ,7,REBECCA DEWITT,AMERICANS ELECT,3858,72454,FALSE
2014,AZ,7,JOE COBB,LIBERTARIAN,10715,72454,FALSE
2014,AZ,7,,,4,72454,FALSE
2014,AZ,7,JOS_ PE_ALOSA,JOS_ PE_ALOSA,3496,72454,FALSE
2014,AZ,7,,,129,72454,FALSE
2014,AZ,8,TRENT FRANKS,REPUBLICAN,128710,169776,FALSE
2014,AZ,8,STEPHEN DOLGOS,AMERICANS ELECT,41066,169776,FALSE
2014,AZ,9,POWELL GAMMILL,LIBERTARIAN,5612,162062,FALSE
2014,AZ,9,WENDY ROGERS,REPUBLICAN,67841,162062,FALSE
2014,AZ,9,KYRSTEN SINEMA,DEMOCRAT,88609,162062,FALSE
2014,AR,1,BRIAN SCOTT WILLHITE,LIBERTARIAN,8562,196256,FALSE
2014,AR,1,"ERIC A. """"RICK"""" CRAWFORD",REPUBLICAN,124139,196256,FALSE
2014,AR,1,JACKIE MCPHERSON,DEMOCRAT,63555,196256,FALSE
2014,AR,2,PATRICK HENRY HAYS,DEMOCRAT,103477,237330,FALSE
2014,AR,2,DEBBIE STANDIFORD,LIBERTARIAN,10590,237330,FALSE
2014,AR,2,,,190,237330,FALSE
2014,AR,2,FRENCH HILL,REPUBLICAN,123073,237330,FALSE
2014,AR,3,GRANT BRAND,LIBERTARIAN,39305,190935,FALSE
2014,AR,3,STEVE WOMACK,REPUBLICAN,151630,190935,FALSE
2014,AR,4,JAMES LEE WITT,DEMOCRAT,87742,206131,FALSE
2014,AR,4,BRUCE WESTERMAN,REPUBLICAN,110789,206131,FALSE
2014,AR,4,KEN HAMILTON,LIBERTARIAN,7598,206131,FALSE
2014,AR,4,,,2,206131,FALSE
2014,CA,1,HEIDI HALL,DEMOCRAT,84320,216372,FALSE
2014,CA,1,DOUG LAMALFA,REPUBLICAN,132052,216372,FALSE
2014,CA,2,DALE K. MENSING,REPUBLICAN,54400,217524,FALSE
2014,CA,2,JARED HUFFMAN,DEMOCRAT,163124,217524,FALSE
2014,CA,3,JOHN GARAMENDI,DEMOCRAT,79224,150260,FALSE
2014,CA,3,DAN LOGUE,REPUBLICAN,71036,150260,FALSE
2014,CA,4,"ARTHUR """"ART"""" MOORE",REPUBLICAN,84350,211134,FALSE
2014,CA,4,TOM MCCLINTOCK,REPUBLICAN,126784,211134,FALSE
2014,CA,5,JAMES HINTON,NO PARTY PREFERENCE,41535,171148,FALSE
2014,CA,5,MIKE THOMPSON,DEMOCRAT,129613,171148,FALSE
2014,CA,6,DORIS O. MATSUI,DEMOCRAT,97008,133456,FALSE
2014,CA,6,JOSEPH MCCRAY SR.,REPUBLICAN,36448,133456,FALSE
2014,CA,7,DOUG OSE,REPUBLICAN,91066,183587,FALSE
2014,CA,7,AMI BERA,DEMOCRAT,92521,183587,FALSE
2014,CA,8,PAUL COOK,REPUBLICAN,77480,114536,FALSE
2014,CA,8,BOB CONAWAY,DEMOCRAT,37056,114536,FALSE
2014,CA,9,JERRY MCNERNEY,DEMOCRAT,63475,121204,FALSE
2014,CA,9,"ANTONIO C. """"TONY"""" AMADOR",REPUBLICAN,57729,121204,FALSE
2014,CA,10,MICHAEL EGGMAN,DEMOCRAT,55123,125705,FALSE
2014,CA,10,JEFF DENHEM,REPUBLICAN,70582,125705,FALSE
2014,CA,11,TUE PHAN,REPUBLICAN,57160,174662,FALSE
2014,CA,11,MARK DESAULNIER,DEMOCRAT,117502,174662,FALSE
2014,CA,12,JOHN DENNIS,REPUBLICAN,32197,192264,FALSE
2014,CA,12,NANCY PELOSI,DEMOCRAT,160067,192264,FALSE
2014,CA,13,DAKIN SUNDEEN,REPUBLICAN,21940,190431,FALSE
2014,CA,13,BARBARA LEE,DEMOCRAT,168491,190431,FALSE
2014,CA,14,ROBIN CHEW,REPUBLICAN,34757,149146,FALSE
2014,CA,14,JACKIE SPEIER,DEMOCRAT,114389,149146,FALSE
2014,CA,15,HUGH BUSSELL,REPUBLICAN,43150,142906,FALSE
2014,CA,15,ERIC SWALWELL,DEMOCRAT,99756,142906,FALSE
2014,CA,16,JOHNNY TACHERRA,REPUBLICAN,44943,91220,FALSE
2014,CA,16,JIM COSTA,DEMOCRAT,46277,91220,FALSE
2014,CA,17,MICHAEL M. HONDA,DEMOCRAT,69561,134408,FALSE
2014,CA,17,RO KHANNA,DEMOCRAT,64847,134408,FALSE
2014,CA,18,RICHARD B. FOX,REPUBLICAN,63326,196386,FALSE
2014,CA,18,ANNA G. ESHOO,DEMOCRAT,133060,196386,FALSE
2014,CA,19,ROBERT MURRAY,DEMOCRAT,41900,127788,FALSE
2014,CA,19,ZOE LOFGREN,DEMOCRAT,85888,127788,FALSE
2014,CA,20,SAM FARR,DEMOCRAT,106034,141044,FALSE
2014,CA,20,RONALD PAUL KABAT,NO PARTY PREFERENCE,35010,141044,FALSE
2014,CA,21,DAVID G. VALADAO,REPUBLICAN,45907,79377,FALSE
2014,CA,21,AMANDA RENTERIA,DEMOCRAT,33470,79377,FALSE
2014,CA,22,DEVIN NUNES,REPUBLICAN,96053,133342,FALSE
2014,CA,22,"SUZANNA """"SAM"""" AGUILERA-MARRERO",DEMOCRAT,37289,133342,FALSE
2014,CA,23,KEVIN MCCARTHY,REPUBLICAN,100317,134043,FALSE
2014,CA,23,RAUL GARCIA,DEMOCRAT,33726,134043,FALSE
2014,CA,24,CHRIS MITCHUM,REPUBLICAN,95566,198794,FALSE
2014,CA,24,LOIS CAPPS,DEMOCRAT,103228,198794,FALSE
2014,CA,25,STEVE KNIGHT,REPUBLICAN,60847,114072,FALSE
2014,CA,25,TONY STRICKLAND,REPUBLICAN,53225,114072,FALSE
2014,CA,26,JEFF GORELL,REPUBLICAN,82653,169829,FALSE
2014,CA,26,JULIA BROWNLEY,DEMOCRAT,87176,169829,FALSE
2014,CA,27,JACK ORSWELL,REPUBLICAN,51852,127580,FALSE
2014,CA,27,JUDY CHU,DEMOCRAT,75728,127580,FALSE
2014,CA,28,ADAM B. SCHIFF,DEMOCRAT,91996,120264,FALSE
2014,CA,28,STEVE STOKES,NO PARTY PREFERENCE,28268,120264,FALSE
2014,CA,29,WILLIAM O'CALLAGHAN LEADER,REPUBLICAN,17045,67141,FALSE
2014,CA,29,TONY C_RDENAS,DEMOCRAT,50096,67141,FALSE
2014,CA,30,BRAD SHERMAN,DEMOCRAT,86568,131883,FALSE
2014,CA,30,MARK S. REED,REPUBLICAN,45315,131883,FALSE
2014,CA,31,PAUL CHABOT,REPUBLICAN,48162,99784,FALSE
2014,CA,31,PETE AGUILAR,DEMOCRAT,51622,99784,FALSE
2014,CA,32,ARTURO ENRIQUE ALAS,REPUBLICAN,34053,84406,FALSE
2014,CA,32,GRACE F. NAPOLITANO,DEMOCRAT,50353,84406,FALSE
2014,CA,33,ELAN CARR,REPUBLICAN,74700,183031,FALSE
2014,CA,33,TED LIEU,DEMOCRAT,108331,183031,FALSE
2014,CA,34,XAVIER BECERRA,DEMOCRAT,44697,61621,FALSE
2014,CA,34,ADRIENNE NICOLE EDWARDS,DEMOCRAT,16924,61621,FALSE
2014,CA,35,NORMA J. TORRES,DEMOCRAT,39502,62255,FALSE
2014,CA,35,CHRISTINA GAGNIER,DEMOCRAT,22753,62255,FALSE
2014,CA,36,RAUL RUIZ,DEMOCRAT,72682,134139,FALSE
2014,CA,36,BRIAN NESTANDE,REPUBLICAN,61457,134139,FALSE
2014,CA,37,R. ADAM KING,REPUBLICAN,18051,114838,FALSE
2014,CA,37,KAREN BASS,DEMOCRAT,96787,114838,FALSE
2014,CA,38,LINDA T. S_NCHEZ,DEMOCRAT,58192,98480,FALSE
2014,CA,38,BENJAMIN CAMPOS,REPUBLICAN,40288,98480,FALSE
2014,CA,39,EDWARD R. ROYCE,REPUBLICAN,91319,133225,FALSE
2014,CA,39,PETER O. ANDERSON,DEMOCRAT,41906,133225,FALSE
2014,CA,40,DAVID SANCHEZ,DEMOCRAT,19171,49379,FALSE
2014,CA,40,LUCILLE ROYBAL-ALLARD,DEMOCRAT,30208,49379,FALSE
2014,CA,41,MARK TAKANO,DEMOCRAT,46948,82884,FALSE
2014,CA,41,STEVE ADAMS,REPUBLICAN,35936,82884,FALSE
2014,CA,42,KEN CALVERT,REPUBLICAN,74540,113390,FALSE
2014,CA,42,TIM SHERIDAN,DEMOCRAT,38850,113390,FALSE
2014,CA,43,MAXINE WATERS,DEMOCRAT,69681,98202,FALSE
2014,CA,43,JOHN WOOD JR.,REPUBLICAN,28521,98202,FALSE
2014,CA,44,JANICE HAHN,DEMOCRAT,59670,68862,FALSE
2014,CA,44,ADAM SHBEITA,PEACE AND FREEDOM,9192,68862,FALSE
2014,CA,45,MIMI WALTERS,REPUBLICAN,106083,162902,FALSE
2014,CA,45,DREW E. LEAVENS,DEMOCRAT,56819,162902,FALSE
2014,CA,46,LORETTA SANCHEZ,DEMOCRAT,49738,83315,FALSE
2014,CA,46,ADAM NICK,REPUBLICAN,33577,83315,FALSE
2014,CA,47,ANDY WHALLON,REPUBLICAN,54309,123400,FALSE
2014,CA,47,ALAN S. LOWENTHAL,DEMOCRAT,69091,123400,FALSE
2014,CA,48,DANA ROHRACHER,REPUBLICAN,112082,174795,FALSE
2014,CA,48,SUZANNE JOYCE SAVARY,DEMOCRAT,62713,174795,FALSE
2014,CA,49,DARRELL E. ISSA,REPUBLICAN,98161,163142,FALSE
2014,CA,49,DAVE PEISER,DEMOCRAT,64981,163142,FALSE
2014,CA,50,DUNCAN HUNTER,REPUBLICAN,111997,157299,FALSE
2014,CA,50,JAMES H. KIMBER,DEMOCRAT,45302,157299,FALSE
2014,CA,51,STEPHEN MEADE,REPUBLICAN,25577,81950,FALSE
2014,CA,51,JUAN VARGAS,DEMOCRAT,56373,81950,FALSE
2014,CA,52,CARL DEMAIO,REPUBLICAN,92746,191572,FALSE
2014,CA,52,SCOTT H. PETERS,DEMOCRAT,98826,191572,FALSE
2014,CA,53,SUSAN A. DAVIS,DEMOCRAT,87104,148044,FALSE
2014,CA,53,LARRY A. WILSKE,REPUBLICAN,60940,148044,FALSE
2014,CO,1,,,1,278494,FALSE
2014,CO,1,,,2,278494,FALSE
2014,CO,1,MARTIN WALSH,REPUBLICAN,80682,278494,FALSE
2014,CO,1,FRANK ATWOOD,LIBERTARIAN,9292,278494,FALSE
2014,CO,1,DIANA DEGETTE,DEMOCRAT,183281,278494,FALSE
2014,CO,1,DANNY E. STROUD,UNAFFILIATED,5236,278494,FALSE
2014,CO,2,GEORGE LEING,REPUBLICAN,149645,345945,FALSE
2014,CO,2,JARED POLIS,DEMOCRAT,196300,345945,FALSE
2014,CO,3,TRAVIS MERO,LIBERTARIAN,6472,281141,FALSE
2014,CO,3,TISHA T. CASIDA,UNAFFILIATED,11294,281141,FALSE
2014,CO,3,SCOTT R. TIPTON,REPUBLICAN,163011,281141,FALSE
2014,CO,3,ABEL J. TAPIA,DEMOCRAT,100364,281141,FALSE
2014,CO,4,VIC MEYERS,DEMOCRAT,83727,286507,FALSE
2014,CO,4,GRANT DOHERTY,UNAFFILIATED,8016,286507,FALSE
2014,CO,4,JESS LOBAN,LIBERTARIAN,9472,286507,FALSE
2014,CO,4,KEN BUCK,REPUBLICAN,185292,286507,FALSE
2014,CO,5,IRV HALTER,DEMOCRAT,105673,262855,FALSE
2014,CO,5,DOUG LAMBORN,REPUBLICAN,157182,262855,FALSE
2014,CO,6,NORM OLSEN,LIBERTARIAN,8623,276440,FALSE
2014,CO,6,MIKE COFFMAN,REPUBLICAN,143467,276440,FALSE
2014,CO,6,GARY SWING,GREEN,5503,276440,FALSE
2014,CO,6,ANDREW ROMANOFF,DEMOCRAT,118847,276440,FALSE
2014,CO,7,DON YTTERBERG,REPUBLICAN,120918,269143,FALSE
2014,CO,7,ED PERLMUTTER,DEMOCRAT,148225,269143,FALSE
2014,CT,1,MATTHEW M. COREY,REPUBLICAN,78609,217881,FALSE
2014,CT,1,JEFFREY RUSSELL,GREEN,3447,217881,FALSE
2014,CT,2,WILLIAM C. CLYDE,GREEN,2549,227936,FALSE
2014,CT,2,LORI HOPKINS-CAVANAGH,REPUBLICAN,80837,227936,FALSE
2014,CT,2,DANIEL REALE,LIBERTARIAN,2602,227936,FALSE
2014,CT,3,JAMES E. BROWN,REPUBLICAN,69454,209939,FALSE
2014,CT,4,,,2,198800,FALSE
2014,CT,4,,,3,198800,FALSE
2014,CT,5,JOHN J. PISTONE,PETITIONING CANDIDATE,1970,213301,FALSE
2014,DE,0,BERNARD AUGUST,GREEN,4801,231617,FALSE
2014,DE,0,"JOHN C. CARNEY, JR.",DEMOCRAT,137251,231617,FALSE
2014,DE,0,ROSE IZZO,REPUBLICAN,85146,231617,FALSE
2014,DE,0,SCOTT GESTY,LIBERTARIAN,4419,231617,FALSE
2014,FL,1,JIM BRYAN,DEMOCRAT,54976,235343,FALSE
2014,FL,1,JEFF MILLER,REPUBLICAN,165086,235343,FALSE
2014,FL,1,MARK WICHERN,NO PARTY AFFILIATION,15281,235343,FALSE
2014,FL,2,,,422,249780,FALSE
2014,FL,2,GWEN GRAHAM,DEMOCRAT,126096,249780,FALSE
2014,FL,2,STEVE SOUTHERLAND II,REPUBLICAN,123262,249780,FALSE
2014,FL,3,MARIHELEN WHEELER,DEMOCRAT,73910,228809,FALSE
2014,FL,3,TED S. YOHO,REPUBLICAN,148691,228809,FALSE
2014,FL,3,HOWARD TERM LIMITS LAWSON,NO PARTY AFFILIATION,6208,228809,FALSE
2014,FL,4,PAULA MOSER-BARTLETT,NO PARTY AFFILIATION,35663,227253,FALSE
2014,FL,4,ANDER CRENSHAW,REPUBLICAN,177887,227253,FALSE
2014,FL,4,GARY L. KONIZ,NO PARTY AFFILIATION,13690,227253,FALSE
2014,FL,4,,,13,227253,FALSE
2014,FL,5,GLO SMITH,REPUBLICAN,59237,171577,FALSE
2014,FL,5,CORRINE BROWN,DEMOCRAT,112340,171577,FALSE
2014,FL,6,RON DESANTIS,REPUBLICAN,166254,265817,FALSE
2014,FL,6,DAVID COX,DEMOCRAT,99563,265817,FALSE
2014,FL,7,WES NEUMAN,DEMOCRAT,73011,227164,FALSE
2014,FL,7,AL KRULICK,NO PARTY AFFILIATION,9679,227164,FALSE
2014,FL,7,JOHN L. MICA,REPUBLICAN,144474,227164,FALSE
2014,FL,8,,,61,274513,FALSE
2014,FL,8,BILL POSEY,REPUBLICAN,180728,274513,FALSE
2014,FL,8,GABRIEL ROTHBLATT,DEMOCRAT,93724,274513,FALSE
2014,FL,9,CAROL PLATT,REPUBLICAN,74963,173878,FALSE
2014,FL,9,MARKO MILAKOVICH,NO PARTY AFFILIATION,5060,173878,FALSE
2014,FL,9,ALAN GRAYSON,DEMOCRAT,93850,173878,FALSE
2014,FL,9,,,5,173878,FALSE
2014,FL,10,DANIEL WEBSTER,REPUBLICAN,143128,232574,FALSE
2014,FL,10,,,20,232574,FALSE
2014,FL,10,MICHAEL MCKENNA,DEMOCRAT,89426,232574,FALSE
2014,FL,11,DAVE KOLLER,DEMOCRAT,90786,272294,FALSE
2014,FL,11,RICHARD B. NUGENT,REPUBLICAN,181508,272294,FALSE
2014,FL,12,GUS M. BILIRAKIS,REPUBLICAN,1,1,FALSE
2014,FL,13,DAVID W. JOLLY,REPUBLICAN,168172,223576,FALSE
2014,FL,13,LUCAS OVERBY,LIBERTARIAN,55318,223576,FALSE
2014,FL,13,,,86,223576,FALSE
2014,FL,14,KATHY CASTOR,DEMOCRAT,1,1,FALSE
2014,FL,15,DENNIS A. ROSS,REPUBLICAN,128750,213582,FALSE
2014,FL,15,ALAN M. COHN,DEMOCRAT,84832,213582,FALSE
2014,FL,16,,,220,274829,FALSE
2014,FL,16,VERN BUCHANAN,REPUBLICAN,169126,274829,FALSE
2014,FL,16,HENRY LAWRENCE,DEMOCRAT,105483,274829,FALSE
2014,FL,17,WILL BRONSON,DEMOCRAT,82263,223756,FALSE
2014,FL,17,THOMAS J. ROONEY,REPUBLICAN,141493,223756,FALSE
2014,FL,18,PATRICK MURPHY,DEMOCRAT,151478,253374,FALSE
2014,FL,18,CARL J. DOMINO,REPUBLICAN,101896,253374,FALSE
2014,FL,19,CURT CLAWSON,REPUBLICAN,159354,246861,FALSE
2014,FL,19,RAY NETHERWOOD,LIBERTARIAN,6671,246861,FALSE
2014,FL,19,TIMOTHY J. ROSSANO,,12,246861,FALSE
2014,FL,19,APRIL FREEMAN,DEMOCRAT,80824,246861,FALSE
2014,FL,20,JAY BONNER,REPUBLICAN,28968,157466,FALSE
2014,FL,20,ALCEE L. HASTINGS,DEMOCRAT,128498,157466,FALSE
2014,FL,21,,,575,153970,FALSE
2014,FL,21,THEODORE E. DEUTCH,DEMOCRAT,153395,153970,FALSE
2014,FL,22,PAUL SPAIN,REPUBLICAN,90685,216096,FALSE
2014,FL,22,LOIS FRANKEL,DEMOCRAT,125404,216096,FALSE
2014,FL,22,,,7,216096,FALSE
2014,FL,23,"JOSEPH """"JOE"""" KAUFMAN",REPUBLICAN,61519,164788,FALSE
2014,FL,23,DEBBIE WASSERMAN SCHULTZ,DEMOCRAT,103269,164788,FALSE
2014,FL,24,LUIS E. FERNANDEZ,NO PARTY AFFILIATION,5487,149918,FALSE
2014,FL,24,FREDERICA S. WILSON,DEMOCRAT,129192,149918,FALSE
2014,FL,24,DUFIRSTON JULIO NEREE,REPUBLICAN,15239,149918,FALSE
2014,FL,25,MARIO DIAZ-BALART,REPUBLICAN,1,1,FALSE
2014,FL,26,JOE GARCIA,DEMOCRAT,78306,161337,FALSE
2014,FL,26,CARLOS CURBELO,REPUBLICAN,83031,161337,FALSE
2014,FL,27,ILEANA ROS-LEHTINEN,REPUBLICAN,1,1,FALSE
2014,GA,1,BRIAN CORWIN REESE,DEMOCRAT,61175,156512,FALSE
2014,GA,1,"E. L. """"BUDDY"""" CARTER",REPUBLICAN,95337,156512,FALSE
2014,GA,2,"GREGORY P. """"GREG"""" DUKE",REPUBLICAN,66537,162900,FALSE
2014,GA,2,SANFORD D. BISHOP JR.,DEMOCRAT,96363,162900,FALSE
2014,GA,3,LYNN A. WESTMORELAND,REPUBLICAN,156277,156277,FALSE
2014,GA,4,,,109,161320,FALSE
2014,GA,4,"HENRY C. """"HANK"""" JOHNSON JR.",DEMOCRAT,161211,161320,FALSE
2014,GA,5,JOHN LEWIS,DEMOCRAT,170326,170326,FALSE
2014,GA,6,ROBERT G. MONTIGEL,DEMOCRAT,71486,210504,FALSE
2014,GA,6,TOM PRICE,REPUBLICAN,139018,210504,FALSE
2014,GA,7,THOMAS D. WRIGHT,DEMOCRAT,60112,173669,FALSE
2014,GA,7,ROB WOODALL,REPUBLICAN,113557,173669,FALSE
2014,GA,8,,,119,130057,FALSE
2014,GA,8,AUSTIN SCOTT,REPUBLICAN,129938,130057,FALSE
2014,GA,9,DOUG COLLINS,REPUBLICAN,146059,181047,FALSE
2014,GA,9,DAVID D. VOGEL,DEMOCRAT,34988,181047,FALSE
2014,GA,10,"I. K. """"KENNETH"""" DIOUS",DEMOCRAT,65777,196480,FALSE
2014,GA,10,JODY B. HICE,REPUBLICAN,130703,196480,FALSE
2014,GA,11,BARRY D. LOUDERMILK,REPUBLICAN,161532,161532,FALSE
2014,GA,12,"R. W. """"RICK"""" ALLEN",REPUBLICAN,91336,166814,FALSE
2014,GA,12,JOHN BARROW,DEMOCRAT,75478,166814,FALSE
2014,GA,13,DAVID SCOTT,DEMOCRAT,159445,159445,FALSE
2014,GA,14,TOM GRAVES,REPUBLICAN,118782,118782,FALSE
2014,HI,1,MARK TAKAI,DEMOCRAT,93390,182268,FALSE
2014,HI,1,CHARLES DJOU,REPUBLICAN,86454,182268,FALSE
2014,HI,1,BLANK VOTE,,2366,182268,FALSE
2014,HI,1,OVER VOTE,,58,182268,FALSE
2014,HI,2,OVER VOTE,,82,187435,FALSE
2014,HI,2,JOE KENT,LIBERTARIAN,4693,187435,FALSE
2014,HI,2,TULSI GABBARD,DEMOCRAT,142010,187435,FALSE
2014,HI,2,BLANK VOTE,,7020,187435,FALSE
2014,HI,2,KAWIKA CROWLEY,REPUBLICAN,33630,187435,FALSE
2014,ID,1,RA_L R. LABRADOR,REPUBLICAN,143580,220864,FALSE
2014,ID,1,SHIRLEY G. RINGO,DEMOCRAT,77277,220864,FALSE
2014,ID,1,,,7,220864,FALSE
2014,ID,2,MICHAEL K. SIMPSON,REPUBLICAN,131492,214293,FALSE
2014,ID,2,RICHARD STALLINGS,DEMOCRAT,82801,214293,FALSE
2014,IL,1,BOBBY L. RUSH,DEMOCRAT,162268,222017,FALSE
2014,IL,1,JIMMY LEE TILLMAN,REPUBLICAN,59749,222017,FALSE
2014,IL,2,ROBIN L. KELLY,DEMOCRAT,160337,204266,FALSE
2014,IL,2,ERIC M. WALLACE,REPUBLICAN,43799,204266,FALSE
2014,IL,2,,,130,204266,FALSE
