year,state_po,district,candidate,FirstName,LastName,party,candidatevotes,totalvotes,fusion_ticket
2012,GA,9,DOUG COLLINS,DOUG,,REPUBLICAN,192101,252153,FALSE
2012,GA,9,JODY COOLEY,JODY,,DEMOCRAT,60052,252153,FALSE
2012,GA,10,PAUL C. BROUN,PAUL,,REPUBLICAN,211065,211065,FALSE
2012,GA,11,PHIL GINGREY,PHIL,,REPUBLICAN,196968,287321,FALSE
2012,GA,11,PATRICK THOMPSON,PATRICK,,DEMOCRAT,90353,287321,FALSE
2012,GA,12,LEE ANDERSON,LEE,,REPUBLICAN,119973,259121,FALSE
2012,GA,12,JOHN BARROW,JOHN,,DEMOCRAT,139148,259121,FALSE
2012,GA,13,DAVID SCOTT,DAVID,,DEMOCRAT,201988,281538,FALSE
2012,GA,13,S. MALIK,S.,,REPUBLICAN,79550,281538,FALSE
2012,GA,14,DANIEL ??DANNY?? GRANT,DANIEL,,DEMOCRAT,59245,219192,FALSE
2012,GA,14,TOM GRAVES,TOM,,REPUBLICAN,159947,219192,FALSE
2012,HI,1,BLANK VOTE,BLANK,,,4467,217876,FALSE
2012,HI,1,CHARLES K. DJOU,CHARLES,,REPUBLICAN,96824,217876,FALSE
2012,HI,1,COLLEEN W. HANABUSA,COLLEEN,,DEMOCRAT,116505,217876,FALSE
2012,HI,1,OVER VOTE,OVER,,,80,217876,FALSE
2012,HI,2,TULSI GABBARD,TULSI,,DEMOCRAT,168503,219283,FALSE
2012,HI,2,BLANK VOTE,BLANK,,,9952,219283,FALSE
2012,HI,2,KAWIKA CROWLEY,KAWIKA,,REPUBLICAN,40707,219283,FALSE
2012,HI,2,OVER VOTE,OVER,,,121,219283,FALSE
2012,ID,1,PRO-LIFE,#VALUE!,,INDEPENDENT,7607,316724,FALSE
2012,ID,1,JIMMY FARRIS,JIMMY,,DEMOCRAT,97450,316724,FALSE
2012,ID,1,RA_L R. LABRADOR,RA_L,,REPUBLICAN,199402,316724,FALSE
2012,ID,1,ROB OATES,ROB,,LIBERTARIAN,12265,316724,FALSE
2012,ID,2,MICHAEL K. SIMPSON,MICHAEL,,REPUBLICAN,207412,318494,FALSE
2012,ID,2,NICOLE LEFAVOUR,NICOLE,,DEMOCRAT,110847,318494,FALSE
2012,ID,2,,#VALUE!,,,235,318494,FALSE
2012,IL,1,,#VALUE!,,,1,320844,FALSE
2012,IL,1,DONALD E. PELOQUIN,DONALD,,REPUBLICAN,83989,320844,FALSE
2012,IL,1,BOBBY L. RUSH,BOBBY,,DEMOCRAT,236854,320844,FALSE
2012,IL,2,,#VALUE!,,,288,297712,FALSE
2012,IL,2,MARCUS LEWIS,MARCUS,,INDEPENDENT,40006,297712,FALSE
2012,IL,2,BRIAN WOODWORTH,BRIAN,,REPUBLICAN,69115,297712,FALSE
2012,IL,2,"JESSE L. JACKSON, JR.",JESSE,,DEMOCRAT,188303,297712,FALSE
2012,IL,3,,#VALUE!,,,7,246398,FALSE
2012,IL,3,DANIEL LIPINSKI,DANIEL,,DEMOCRAT,168738,246398,FALSE
2012,IL,3,RICHARD L. GRABOWSKI,RICHARD,,REPUBLICAN,77653,246398,FALSE
2012,IL,4,HECTOR CONCEPCION,HECTOR,,REPUBLICAN,27279,160509,FALSE
2012,IL,4,,#VALUE!,,,4,160509,FALSE
2012,IL,4,LUIS V. GUTIERREZ,LUIS,,DEMOCRAT,133226,160509,FALSE
2012,IL,5,MIKE QUIGLEY,MIKE,,DEMOCRAT,177729,270377,FALSE
2012,IL,5,NANCY WADE,NANCY,,GREEN,15359,270377,FALSE
2012,IL,5,DAN SCHMITT,DAN,,REPUBLICAN,77289,270377,FALSE
2012,IL,6,LESLIE COOLIDGE,LESLIE,,DEMOCRAT,132991,326129,FALSE
2012,IL,6,PETER J. ROSKAM,PETER,,REPUBLICAN,193138,326129,FALSE
2012,IL,7,DANNY K. DAVIS,DANNY,,DEMOCRAT,242439,286435,FALSE
2012,IL,7,,#VALUE!,,,5,286435,FALSE
2012,IL,7,,#VALUE!,,,2,286435,FALSE
2012,IL,7,RITA ZAK,RITA,,REPUBLICAN,31466,286435,FALSE
2012,IL,7,JOHN H. MONAGHAN,JOHN,,INDEPENDENT,12523,286435,FALSE
2012,IL,8,TAMMY DUCKWORTH,TAMMY,,DEMOCRAT,123206,225066,FALSE
2012,IL,8,JOE WALSH,JOE,,REPUBLICAN,101860,225066,FALSE
2012,IL,9,TIMOTHY C. WOLFE,TIMOTHY,,REPUBLICAN,98924,293807,FALSE
2012,IL,9,,#VALUE!,,,6,293807,FALSE
2012,IL,9,JANICE D. SCHAKOWSKY,JANICE,,DEMOCRAT,194869,293807,FALSE
2012,IL,9,,#VALUE!,,,8,293807,FALSE
2012,IL,10,BRAD SCHNEIDER,BRAD,,DEMOCRAT,133890,264454,FALSE
2012,IL,10,ROBERT J. DOLD,ROBERT,,REPUBLICAN,130564,264454,FALSE
2012,IL,11,JUDY BIGGERT,JUDY,,REPUBLICAN,105348,254295,FALSE
2012,IL,11,BILL FOSTER,BILL,,DEMOCRAT,148928,254295,FALSE
2012,IL,11,,#VALUE!,,,19,254295,FALSE
2012,IL,12,PAULA BRADSHAW,PAULA,,GREEN,17045,303949,FALSE
2012,IL,12,,#VALUE!,,,2,303949,FALSE
2012,IL,12,JASON PLUMMER,JASON,,REPUBLICAN,129902,303949,FALSE
2012,IL,12,WILLIAM L. ENYART,WILLIAM,,DEMOCRAT,157000,303949,FALSE
2012,IL,13,DAVID M. GILL,DAVID,,DEMOCRAT,136032,294385,FALSE
2012,IL,13,JOHN HARTMAN,JOHN,,INDEPENDENT,21319,294385,FALSE
2012,IL,13,RODNEY DAVIS,RODNEY,,REPUBLICAN,137034,294385,FALSE
2012,IL,14,DENNIS ANDERSON,DENNIS,,DEMOCRAT,124351,301954,FALSE
2012,IL,14,RANDY HULTGREN,RANDY,,REPUBLICAN,177603,301954,FALSE
2012,IL,15,ANGELA MICHAEL,ANGELA,,DEMOCRAT,94162,299937,FALSE
2012,IL,15,JOHN SHIMKUS,JOHN,,REPUBLICAN,205775,299937,FALSE
2012,IL,16,ADAM KINZINGER,ADAM,,REPUBLICAN,181789,294090,FALSE
2012,IL,16,WANDA ROHL,WANDA,,DEMOCRAT,112301,294090,FALSE
2012,IL,17,,#VALUE!,,,10,288161,FALSE
2012,IL,17,,#VALUE!,,,9,288161,FALSE
2012,IL,17,CHERI BUSTOS,CHERI,,DEMOCRAT,153519,288161,FALSE
2012,IL,17,ROBERT T. SCHILLING,ROBERT,,REPUBLICAN,134623,288161,FALSE
2012,IL,18,AARON SCHOCK,AARON,,REPUBLICAN,244467,329631,FALSE
2012,IL,18,STEVE WATERWORTH,STEVE,,DEMOCRAT,85164,329631,FALSE
2012,IN,1,PETER J. VISCLOSKY,PETER,,DEMOCRAT,187743,279034,FALSE
2012,IN,1,JOEL PHELPS,JOEL,,REPUBLICAN,91291,279034,FALSE
2012,IN,2,,#VALUE!,,,3,273475,FALSE
2012,IN,2,JACKIE WALORSKI,JACKIE,,REPUBLICAN,134033,273475,FALSE
2012,IN,2,BRENDAN MULLEN,BRENDAN,,DEMOCRAT,130113,273475,FALSE
2012,IN,2,JOSEPH WAYNE RUIZ,JOSEPH,,LIBERTARIAN,9326,273475,FALSE
2012,IN,3,KEVIN R. BOYD,KEVIN,,DEMOCRAT,92363,280235,FALSE
2012,IN,3,MARLIN A. STUTZMAN,MARLIN,,REPUBLICAN,187872,280235,FALSE
2012,IN,4,TODD ROKITA,TODD,,REPUBLICAN,168688,272268,FALSE
2012,IN,4,TARA E. NELSON,TARA,,DEMOCRAT,93015,272268,FALSE
2012,IN,4,BENJAMIN J. GEHLHAUSEN,BENJAMIN,,LIBERTARIAN,10565,272268,FALSE
2012,IN,5,SCOTT RESKE,SCOTT,,DEMOCRAT,125347,333359,FALSE
2012,IN,5,SUSAN BROOKS,SUSAN,,REPUBLICAN,194570,333359,FALSE
2012,IN,5,CHARD REID,CHARD,,LIBERTARIAN,13442,333359,FALSE
2012,IN,6,REX BELL,REX,,LIBERTARIAN,15962,275253,FALSE
2012,IN,6,LUKE MESSER,LUKE,,REPUBLICAN,162613,275253,FALSE
2012,IN,6,BRADLEY T. BOOKOUT,BRADLEY,,DEMOCRAT,96678,275253,FALSE
2012,IN,7,CARLOS A. MAY,CARLOS,,REPUBLICAN,95828,257950,FALSE
2012,IN,7,ANDR_ CARSON,ANDR_,,DEMOCRAT,162122,257950,FALSE
2012,IN,8,BART GADAU,BART,,LIBERTARIAN,10134,283992,FALSE
2012,IN,8,DAVE CROOKS,DAVE,,DEMOCRAT,122325,283992,FALSE
2012,IN,8,LARRY BUCSHON,LARRY,,REPUBLICAN,151533,283992,FALSE
2012,IN,9,SHELLI YODER,SHELLI,,DEMOCRAT,132848,298180,FALSE
2012,IN,9,TODD C. YOUNG,TODD,,REPUBLICAN,165332,298180,FALSE
2012,IA,1,BEN LANGE,BEN,,REPUBLICAN,162465,390849,FALSE
2012,IA,1,GREGORY HUGHES,GREGORY,,NOMINATED BY PETITION,4772,390849,FALSE
2012,IA,1,GEORGE TODD KRAIL II,GEORGE,,NOMINATED BY PETITION,931,390849,FALSE
2012,IA,1,,#VALUE!,,,259,390849,FALSE
2012,IA,1,BRUCE L. BRALEY,BRUCE,,DEMOCRAT,222422,390849,FALSE
2012,IA,2,,#VALUE!,,,323,381275,FALSE
2012,IA,2,ALAN AVERSA,ALAN,,NOMINATED BY PETITION,7112,381275,FALSE
2012,IA,2,JOHN ARCHER,JOHN,,REPUBLICAN,161977,381275,FALSE
2012,IA,2,DAVID LOEBSACK,DAVID,,DEMOCRAT,211863,381275,FALSE
2012,IA,3,,#VALUE!,,,572,386842,FALSE
2012,IA,3,LEONARD L. BOSWELL,LEONARD,,DEMOCRAT,168632,386842,FALSE
2012,IA,3,TOM LATHAM,TOM,,REPUBLICAN,202000,386842,FALSE
2012,IA,3,DAVID ROSENFELD,DAVID,,SOCIALIST WORKERS,6286,386842,FALSE
2012,IA,3,SCOTT G. BATCHER,SCOTT,,NOMINATED BY PETITION,9352,386842,FALSE
2012,IA,4,STEVE KING,STEVE,,REPUBLICAN,200063,377883,FALSE
2012,IA,4,MARTIN JAMES MONROE,MARTIN,,NOMINATED BY PETITION,8124,377883,FALSE
2012,IA,4,CHRISTIE VILSACK,CHRISTIE,,DEMOCRAT,169470,377883,FALSE
2012,IA,4,,#VALUE!,,,226,377883,FALSE
2012,KS,1,TIM HUELSKAMP,TIM,,REPUBLICAN,211337,211337,FALSE
2012,KS,2,TOBIAS SCHLINGENSIEPEN,TOBIAS,,DEMOCRAT,113735,293718,FALSE
2012,KS,2,DENNIS HAWVER,DENNIS,,LIBERTARIAN,12520,293718,FALSE
2012,KS,2,LYNN JENKINS,LYNN,,REPUBLICAN,167463,293718,FALSE
2012,KS,3,JOEL BALAM,JOEL,,LIBERTARIAN,92675,293762,FALSE
2012,KS,3,KEVIN YODER,KEVIN,,REPUBLICAN,201087,293762,FALSE
2012,KS,4,MIKE POMPEO,MIKE,,REPUBLICAN,161094,258922,FALSE
2012,KS,4,ROBERT LEON TILLMAN,ROBERT,,DEMOCRAT,81770,258922,FALSE
2012,KS,4,THOMAS JEFFERSON,THOMAS,,LIBERTARIAN,16058,258922,FALSE
2012,KY,1,CHARLES KENDALL HATCHETT,CHARLES,,DEMOCRAT,87199,287155,FALSE
2012,KY,1,ED WHITFIELD,ED,,REPUBLICAN,199956,287155,FALSE
2012,KY,2,BRETT GUTHRIE,BRETT,,REPUBLICAN,181508,282267,FALSE
2012,KY,2,ANDREW R. BEACHAM,ANDREW,,INDEPENDENT,6304,282267,FALSE
2012,KY,2,DAVID LYNN WILLIAMS,DAVID,,DEMOCRAT,89541,282267,FALSE
2012,KY,2,CRAIG R. ASTOR,CRAIG,,LIBERTARIAN,4914,282267,FALSE
2012,KY,3,"ROBERT L. DEVORE, JR.",ROBERT,,INDEPENDENT,4819,322656,FALSE
2012,KY,3,JOHN A. YARMUTH,JOHN,,DEMOCRAT,206385,322656,FALSE
2012,KY,3,BROOKS WICKER,BROOKS,,REPUBLICAN,111452,322656,FALSE
2012,KY,4,WILLIAM R. ??BILL?? ADKINS,WILLIAM,,DEMOCRAT,104734,299444,FALSE
2012,KY,4,DAVID LEWIS,DAVID,,INDEPENDENT,8674,299444,FALSE
2012,KY,4,THOMAS MASSIE,THOMAS,,REPUBLICAN,186036,299444,FALSE
2012,KY,5,HAROLD ROGERS,HAROLD,,REPUBLICAN,195408,250855,FALSE
2012,KY,5,KENNETH S. STEPP,KENNETH,,DEMOCRAT,55447,250855,FALSE
2012,KY,6,,#VALUE!,,,8340,303000,FALSE
2012,KY,6,BEN CHANDLER,BEN,,DEMOCRAT,141438,303000,FALSE
2012,KY,6,GARLAND ??ANDY?? BARR,GARLAND,,REPUBLICAN,153222,303000,FALSE
2012,LA,1,"M. V. """"VINNY"""" MENDOZA",M.,,DEMOCRAT,61703,290410,FALSE
2012,LA,1,GARY KING,GARY,,REPUBLICAN,24844,290410,FALSE
2012,LA,1,DAVID ??TURK?? TURKNETT,DAVID,,NO PARTY AFFILIATION,6079,290410,FALSE
2012,LA,1,ARDEN WELLS,ARDEN,,NO PARTY AFFILIATION,4288,290410,FALSE
2012,LA,1,STEVE SCALISE,STEVE,,REPUBLICAN,193496,290410,FALSE
2012,LA,2,CEDRIC L. RICHMOND,CEDRIC,,DEMOCRAT,158501,287354,FALSE
2012,LA,2,GARY LANDRIEU,GARY,,DEMOCRAT,71916,287354,FALSE
2012,LA,2,JOSUE LAROSE,JOSUE,,REPUBLICAN,11345,287354,FALSE
2012,LA,2,CALEB TROTTER,CALEB,,LIBERTARIAN,6791,287354,FALSE
2012,LA,2,DWAYNE BAILEY,DWAYNE,,REPUBLICAN,38801,287354,FALSE
2012,LA,3,"CHARLES W. BOUSTANY, JR.",CHARLES,,REPUBLICAN,139123,311393,FALSE
2012,LA,3,JEFFREY M. LANDRY,JEFFREY,,REPUBLICAN,93527,311393,FALSE
2012,LA,3,"""""JIM?"""" STARK","""""JIM?""""",,LIBERTARIAN,3765,311393,FALSE
2012,LA,3,BRYAN BARRILLEAUX,BRYAN,,REPUBLICAN,7908,311393,FALSE
2012,LA,3,"""""RON"""" RICHARD","""""RON""""",,DEMOCRAT,67070,311393,FALSE
2012,LA,4,JOHN FLEMING,JOHN,,REPUBLICAN,187894,249531,FALSE
2012,LA,4,RANDALL LORD,RANDALL,,LIBERTARIAN,61637,249531,FALSE
2012,LA,5,CLAY STEVEN GRANT,CLAY,,LIBERTARIAN,20194,260216,FALSE
2012,LA,5,"""""RON"""" CEASAR","""""RON""""",,NO PARTY AFFILIATION,37486,260216,FALSE
2012,LA,5,RODNEY ALEXANDER,RODNEY,,REPUBLICAN,202536,260216,FALSE
2012,LA,6,"RUFUS HOLT CRAIG, JR.",RUFUS,,LIBERTARIAN,32185,306713,FALSE
2012,LA,6,"RICHARD """"RPT?"""" TORREGANO",RICHARD,,NO PARTY AFFILIATION,30975,306713,FALSE
2012,LA,6,BILL CASSIDY,BILL,,REPUBLICAN,243553,306713,FALSE
2012,ME,1,BLANK VOTE,BLANK,,,15912,380715,FALSE
2012,ME,1,JONATHAN T. E. COURTNEY,JONATHAN,,REPUBLICAN,128440,380715,FALSE
2012,ME,1,CHELLIE PINGREE,CHELLIE,,DEMOCRAT,236363,380715,FALSE
2012,ME,2,KEVIN L. RAYE,KEVIN,,REPUBLICAN,137542,343908,FALSE
2012,ME,2,MICHAEL H. MICHAUD,MICHAEL,,DEMOCRAT,191456,343908,FALSE
2012,ME,2,BLANK VOTE,BLANK,,,14910,343908,FALSE
2012,MD,1,MUIR WAYNE BODA,MUIR,,LIBERTARIAN,12857,337760,FALSE
2012,MD,1,ANDY HARRIS,ANDY,,REPUBLICAN,214204,337760,FALSE
2012,MD,1,,#VALUE!,,,26,337760,FALSE
2012,MD,1,JOHN LAFERLA,JOHN,,DEMOCRAT,14858,337760,FALSE
2012,MD,1,WENDY ROSEN,WENDY,,DEMOCRAT,92812,337760,FALSE
2012,MD,1,,#VALUE!,,,71,337760,FALSE
2012,MD,1,,#VALUE!,,,2932,337760,FALSE
2012,MD,2,C. A. DUTCH RUPPERSBERGER,C.,,DEMOCRAT,194088,295940,FALSE
2012,MD,2,LEO WAYNE DYMOWSKI,LEO,,LIBERTARIAN,9344,295940,FALSE
2012,MD,2,,#VALUE!,,,22,295940,FALSE
2012,MD,2,NANCY C. JACOBS,NANCY,,REPUBLICAN,92071,295940,FALSE
2012,MD,2,,#VALUE!,,,415,295940,FALSE
2012,MD,3,ERIC DELANO KNOWLES,ERIC,,REPUBLICAN,94549,319859,FALSE
2012,MD,3,JOHN P. SARBANES,JOHN,,DEMOCRAT,213747,319859,FALSE
2012,MD,3,"PAUL W. DRGOS, JR.",PAUL,,LIBERTARIAN,11028,319859,FALSE
2012,MD,3,,#VALUE!,,,535,319859,FALSE
2012,MD,4,SCOTT SOFFEN,SCOTT,,LIBERTARIAN,6204,311512,FALSE
2012,MD,4,DONNA F. EDWARDS,DONNA,,DEMOCRAT,240385,311512,FALSE
2012,MD,4,,#VALUE!,,,363,311512,FALSE
2012,MD,4,FAITH M. LOUDON,FAITH,,REPUBLICAN,64560,311512,FALSE
2012,MD,5,BOB AUERBACH,BOB,,GREEN,5040,343820,FALSE
2012,MD,5,TONY O?DONNELL,TONY,,REPUBLICAN,95271,343820,FALSE
2012,MD,5,STENY H. HOYER,STENY,,DEMOCRAT,238618,343820,FALSE
2012,MD,5,,#VALUE!,,,388,343820,FALSE
2012,MD,5,ARVIN VOHRA,ARVIN,,LIBERTARIAN,4503,343820,FALSE
2012,MD,6,JOHN DELANEY,JOHN,,DEMOCRAT,181921,309549,FALSE
2012,MD,6,,#VALUE!,,,399,309549,FALSE
2012,MD,6,NICKOLAUS MUELLER,NICKOLAUS,,LIBERTARIAN,9916,309549,FALSE
2012,MD,6,ROSCOE G. BARTLETT,ROSCOE,,REPUBLICAN,117313,309549,FALSE
2012,MD,7,FRANK C. MIRABILE,FRANK,,REPUBLICAN,67405,323818,FALSE
2012,MD,7,RONALD M. OWENS-BEY,RONALD,,LIBERTARIAN,8211,323818,FALSE
2012,MD,7,ELIJAH E. CUMMINGS,ELIJAH,,DEMOCRAT,247770,323818,FALSE
2012,MD,7,,#VALUE!,,,394,323818,FALSE
2012,MD,7,,#VALUE!,,,28,323818,FALSE
2012,MD,7,,#VALUE!,,,10,323818,FALSE
2012,MD,8,GEORGE GLUCK,GEORGE,,GREEN,5064,343256,FALSE
2012,MD,8,KEN TIMMERMAN,KEN,,REPUBLICAN,113033,343256,FALSE
2012,MD,8,CHRIS VAN HOLLEN,CHRIS,,DEMOCRAT,217531,343256,FALSE
2012,MD,8,,#VALUE!,,,393,343256,FALSE
2012,MD,8,MARK GRANNIS,MARK,,LIBERTARIAN,7235,343256,FALSE
2012,MA,1,RICHARD E. NEAL,RICHARD,,DEMOCRAT,261936,336555,FALSE
2012,MA,1,OTHER,#VALUE!,,,4197,336555,FALSE
2012,MA,1,BLANK VOTE/SCATTERING,BLANK,,,70422,336555,FALSE
2012,MA,2,BLANK VOTE/SCATTERING,BLANK,,,79401,342736,FALSE
2012,MA,2,OTHER,#VALUE!,,,4078,342736,FALSE
2012,MA,2,JAMES P. MCGOVERN,JAMES,,DEMOCRAT,259257,342736,FALSE
2012,MA,3,NIKI TSONGAS,NIKI,,DEMOCRAT,212119,335111,FALSE
2012,MA,3,BLANK VOTE/SCATTERING,BLANK,,,13358,335111,FALSE
2012,MA,3,OTHER,#VALUE!,,,262,335111,FALSE
2012,MA,3,JONATHAN A. GOLNIK,JONATHAN,,REPUBLICAN,109372,335111,FALSE
2012,MA,4,DAVID A. ROSA,DAVID,,INDEPENDENT,10741,373114,FALSE
2012,MA,4,SEAN BIELAT,SEAN,,REPUBLICAN,129936,373114,FALSE
2012,MA,4,JOSEPH P. KENNEDY III,JOSEPH,,DEMOCRAT,221303,373114,FALSE
2012,MA,4,BLANK VOTE/SCATTERING,BLANK,,,10869,373114,FALSE
2012,MA,4,OTHER,#VALUE!,,,265,373114,FALSE
2012,MA,5,BLANK VOTE/SCATTERING,BLANK,,,23092,364201,FALSE
2012,MA,5,TOM TIERNEY,TOM,,REPUBLICAN,82944,364201,FALSE
2012,MA,5,EDWARD J. MARKEY,EDWARD,,DEMOCRAT,257490,364201,FALSE
2012,MA,5,OTHER,#VALUE!,,,675,364201,FALSE
2012,MA,6,BLANK VOTE/SCATTERING,BLANK,,,15045,389852,FALSE
2012,MA,6,JOHN F. TIERNEY,JOHN,,DEMOCRAT,180942,389852,FALSE
2012,MA,6,DANIEL FISHMAN,DANIEL,,LIBERTARIAN,16739,389852,FALSE
2012,MA,6,RICHARD R. TISEI,RICHARD,,REPUBLICAN,176612,389852,FALSE
2012,MA,6,OTHER,#VALUE!,,,514,389852,FALSE
2012,MA,7,BLANK VOTE/SCATTERING,BLANK,,,32298,285134,FALSE
2012,MA,7,OTHER,#VALUE!,,,843,285134,FALSE
2012,MA,7,MICHAEL E. CAPUANO,MICHAEL,,DEMOCRAT,210794,285134,FALSE
2012,MA,7,KARLA ROMERO,KARLA,,INDEPENDENT,41199,285134,FALSE
2012,MA,8,STEPHEN F. LYNCH,STEPHEN,,DEMOCRAT,263999,371694,FALSE
2012,MA,8,JOE SELVAGGI,JOE,,REPUBLICAN,82242,371694,FALSE
2012,MA,8,OTHER,#VALUE!,,,570,371694,FALSE
2012,MA,8,BLANK VOTE/SCATTERING,BLANK,,,24883,371694,FALSE
2012,MA,9,DANIEL S. BOTELHO,DANIEL,,INDEPENDENT,32655,385799,FALSE
2012,MA,9,CHRISTOPHER SHELDON,CHRISTOPHER,,REPUBLICAN,116531,385799,FALSE
2012,MA,9,OTHER,#VALUE!,,,465,385799,FALSE
2012,MA,9,BLANK VOTE/SCATTERING,BLANK,,,23394,385799,FALSE
2012,MA,9,WILLIAM R. KEATING,WILLIAM,,DEMOCRAT,212754,385799,FALSE
2012,MI,1,ELLIS BOAL,ELLIS,,GREEN,4168,347037,FALSE
2012,MI,1,EMILY SALVETTE,EMILY,,LIBERTARIAN,10630,347037,FALSE
2012,MI,1,GARY MCDOWELL,GARY,,DEMOCRAT,165179,347037,FALSE
2012,MI,1,DAN BENISHEK,DAN,,REPUBLICAN,167060,347037,FALSE
2012,MI,2,RONALD E. GRAESER,RONALD,,U.S. TAXPAYERS,3176,318267,FALSE
2012,MI,2,WILLIAM J. OPALICKY,WILLIAM,,GREEN,2715,318267,FALSE
2012,MI,2,BILL HUIZENGA,BILL,,REPUBLICAN,194653,318267,FALSE
2012,MI,2,"WILLIE GERMAN, JR.",WILLIE,,DEMOCRAT,108973,318267,FALSE
2012,MI,2,MARY BUZUMA,MARY,,LIBERTARIAN,8750,318267,FALSE
2012,MI,3,STEVE PESTKA,STEVE,,DEMOCRAT,144108,326283,FALSE
2012,MI,3,JUSTIN AMASH,JUSTIN,,REPUBLICAN,171675,326283,FALSE
2012,MI,3,,#VALUE!,,,2,326283,FALSE
2012,MI,3,BILL GELINEAU,BILL,,LIBERTARIAN,10498,326283,FALSE
2012,MI,4,DAVE CAMP,DAVE,,REPUBLICAN,197386,312949,FALSE
2012,MI,4,GEORGE M. ZIMMER,GEORGE,,U.S. TAXPAYERS,3506,312949,FALSE
2012,MI,4,DEBRA FREIDELL WIRTH,DEBRA,,DEMOCRAT,104996,312949,FALSE
2012,MI,4,JOHN GELINEAU,JOHN,,LIBERTARIAN,4285,312949,FALSE
2012,MI,4,PAT TIMMONS,PAT,,GREEN,2776,312949,FALSE
2012,MI,5,DAVID DAVENPORT,DAVID,,NONE,6694,330146,FALSE
2012,MI,5,DANIEL T. KILDEE,DANIEL,,DEMOCRAT,214531,330146,FALSE
2012,MI,5,GREGORY CRESWELL,GREGORY,,LIBERTARIAN,4990,330146,FALSE
2012,MI,5,JIM SLEZAK,JIM,,REPUBLICAN,103931,330146,FALSE
2012,MI,6,FRED UPTON,FRED,,REPUBLICAN,174955,320475,FALSE
2012,MI,6,MIKE O?BRIEN,MIKE,,DEMOCRAT,136563,320475,FALSE
2012,MI,6,JASON GATTIES,JASON,,U.S. TAXPAYERS,2591,320475,FALSE
2012,MI,6,CHRISTIE GELINEAU,CHRISTIE,,LIBERTARIAN,6366,320475,FALSE
2012,MI,7,KEN PROCTOR,KEN,,LIBERTARIAN,8088,318069,FALSE
2012,MI,7,TIM WALBERG,TIM,,REPUBLICAN,169668,318069,FALSE
2012,MI,7,KURT RICHARD HASKELL,KURT,,DEMOCRAT,136849,318069,FALSE
2012,MI,7,RICHARD E. WUNSCH,RICHARD,,GREEN,3464,318069,FALSE
2012,MI,8,MIKE ROGERS,MIKE,,REPUBLICAN,202217,345054,FALSE
2012,MI,8,PRESTON BROOKS,PRESTON,,NONE,6097,345054,FALSE
2012,MI,8,LANCE ENDERLE,LANCE,,DEMOCRAT,128657,345054,FALSE
2012,MI,8,DANIEL GOEBEL,DANIEL,,LIBERTARIAN,8083,345054,FALSE
2012,MI,9,JULIA WILLIAMS,JULIA,,GREEN,4708,337316,FALSE
2012,MI,9,JIM FULNER,JIM,,LIBERTARIAN,6100,337316,FALSE
2012,MI,9,LES TOWNSEND,LES,,U.S. TAXPAYERS,2902,337316,FALSE
2012,MI,9,DON VOLARIC,DON,,REPUBLICAN,114760,337316,FALSE
2012,MI,9,SANDER M. LEVIN,SANDER,,DEMOCRAT,208846,337316,FALSE
2012,MI,10,BHAGWAN DASHAIRYA,BHAGWAN,,LIBERTARIAN,4803,328612,FALSE
2012,MI,10,CANDICE S. MILLER,CANDICE,,REPUBLICAN,226075,328612,FALSE
2012,MI,10,CHUCK STADLER,CHUCK,,DEMOCRAT,97734,328612,FALSE
2012,MI,11,,#VALUE!,,,14,358139,FALSE
2012,MI,11,,#VALUE!,,,1,358139,FALSE
2012,MI,11,STEVEN PAUL DUKE,STEVEN,,GREEN,4569,358139,FALSE
2012,MI,11,SYED TAJ,SYED,,DEMOCRAT,158879,358139,FALSE
2012,MI,11,DANIEL JOHNSON,DANIEL,,NATURAL LAW,3251,358139,FALSE
2012,MI,11,JOHN J. TATAR,JOHN,,LIBERTARIAN,9637,358139,FALSE
2012,MI,11,KERRY BENTIVOLIO,KERRY,,REPUBLICAN,181788,358139,FALSE
2012,MI,12,JOHN D. DINGELL,JOHN,,DEMOCRAT,216884,319223,FALSE
2012,MI,12,RICHARD J. SECULA,RICHARD,,LIBERTARIAN,9867,319223,FALSE
2012,MI,12,CYNTHIA KALLGREN,CYNTHIA,,REPUBLICAN,92472,319223,FALSE
2012,MI,13,MARTIN GRAY,MARTIN,,U.S. TAXPAYERS,4089,284270,FALSE
2012,MI,13,HARRY T. SAWICKI,HARRY,,REPUBLICAN,38769,284270,FALSE
2012,MI,13,"JOHN CONYERS, JR.",JOHN,,DEMOCRAT,235336,284270,FALSE
2012,MI,13,CHRIS SHARER,CHRIS,,LIBERTARIAN,6076,284270,FALSE
2012,MI,14,JOHN HAULER,JOHN,,REPUBLICAN,51395,328792,FALSE
2012,MI,14,LEONARD SCHWARTZ,LEONARD,,LIBERTARIAN,3968,328792,FALSE
2012,MI,14,GARY C. PETERS,GARY,,DEMOCRAT,270450,328792,FALSE
2012,MI,14,DOUGLAS CAMPBELL,DOUGLAS,,GREEN,2979,328792,FALSE
2012,MN,1,TIMOTHY J. WALZ,TIMOTHY,,DEMOCRAT,193211,335880,FALSE
2012,MN,1,,#VALUE!,,,505,335880,FALSE
2012,MN,1,ALLEN QUIST,ALLEN,,REPUBLICAN,142164,335880,FALSE
2012,MN,2,MIKE OBERMUELLER,MIKE,,DEMOCRATIC-FARMER-LABOR,164338,358446,FALSE
2012,MN,2,,#VALUE!,,,521,358446,FALSE
